Donors Returns - 2012-13,
 data exported: 01/Feb/2017 12:02,
DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Retail Guild of Australia Inc","15 Grigor Place","ALLAMBIE HEIGHTS","NSW","2100","ALP (WA)","27/02/2013 12:00:00 AM","3000.0000",
"Retail Guild of Australia Inc","15 Grigor Place","ALLAMBIE HEIGHTS","NSW","2100","ALP (WA)","12/06/2013 12:00:00 AM","2200.0000",
"Retail Guild of Australia Inc","15 Grigor Place","ALLAMBIE HEIGHTS","NSW","2100","Casey FEC (Libs Fed)","07/06/2013 12:00:00 AM","2000.0000",
"Retail Guild of Australia Inc","15 Grigor Place","ALLAMBIE HEIGHTS","NSW","2100","R Sutton (Nats WA)","07/03/2013 12:00:00 AM","2000.0000",
"Retail Guild of Australia Inc","15 Grigor Place","ALLAMBIE HEIGHTS","NSW","2100","Casey Fed Election Conference (LIB)","15/08/2012 12:00:00 AM","2000.0000",
"Retail Guild of Australia Inc","15 Grigor Place","ALLAMBIE HEIGHTS","NSW","2100","Nationals (Fed)","13/06/2013 12:00:00 AM","1750.0000",
"Retail Guild of Australia Inc","15 Grigor Place","ALLAMBIE HEIGHTS","NSW","2100","ALP (Fed)","30/11/2012 12:00:00 AM","1650.0000",
"Retail Guild of Australia Inc","15 Grigor Place","ALLAMBIE HEIGHTS","NSW","2100","Higgins Electorate (Fed Lib)","01/10/2012 12:00:00 AM","1100.0000",
"Retail Guild of Australia Inc","15 Grigor Place","ALLAMBIE HEIGHTS","NSW","2100","Nationals (Vic)","05/12/2012 12:00:00 AM","1100.0000",
"Retail Guild of Australia Inc","15 Grigor Place","ALLAMBIE HEIGHTS","NSW","2100","Kooyong 200","18/12/2012 12:00:00 AM","1000.0000",
"Retail Guild of Australia Inc","15 Grigor Place","ALLAMBIE HEIGHTS","NSW","2100","ALP (FED)","28/11/2012 12:00:00 AM","1000.0000",
"Retail Guild of Australia Inc","15 Grigor Place","ALLAMBIE HEIGHTS","NSW","2100","Dunkley Fec (Fed Lib)","20/06/2013 12:00:00 AM","1000.0000",
"Retail Guild of Australia Inc","15 Grigor Place","ALLAMBIE HEIGHTS","NSW","2100","ALP (ACT)","26/06/2013 12:00:00 AM","950.0000",
"Retail Guild of Australia Inc","15 Grigor Place","ALLAMBIE HEIGHTS","NSW","2100","ALP (ACT)","06/12/2012 12:00:00 AM","600.0000",
"Retail Guild of Australia Inc","15 Grigor Place","ALLAMBIE HEIGHTS","NSW","2100","ALP (ACT)","12/09/2012 12:00:00 AM","600.0000",
"Retail Guild of Australia Inc","15 Grigor Place","ALLAMBIE HEIGHTS","NSW","2100","ALP (ACT)","26/06/2013 12:00:00 AM","375.0000",
"Retail Guild of Australia Inc","15 Grigor Place","ALLAMBIE HEIGHTS","NSW","2100","Kooyong 200","14/12/2012 12:00:00 AM","300.0000",
"Rohanna Pty Ltd as trustee for the Skippers Unit Trust","61 Shepparton Road","VICTORIA PARK","WA","6100","Liberal Party (W.A. Division) Inc.","19/07/2012 12:00:00 AM","15590.0000",
"Rohanna Pty Ltd as trustee for the Skippers Unit Trust","61 Shepparton Road","VICTORIA PARK","WA","6100","Liberal Party (W.A. Division) Inc.","01/01/2013 12:00:00 AM","2500.0000",
"Rusca Bros Mining Pty Ltd","PO Box 272","NOONAMAH","NT","0837","Country Liberals (Northern Territory)","23/08/2012 12:00:00 AM","50000.0000",
"Rusca Bros Mining Pty Ltd","PO Box 272","NOONAMAH","NT","0837","Australian Labor Party (Northern Territory) Branch","23/08/2012 12:00:00 AM","15000.0000",
"Sandfire Resources NL","PO Box 1495","WEST PERTH","WA","6872","Liberal Party (W.A. Division) Inc.","01/05/2013 12:00:00 AM","45000.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Australian Labor Party (ALP)","17/08/2012 12:00:00 AM","27500.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Australian Labor Party (ALP)","19/06/2013 12:00:00 AM","27500.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, Tasmanian Division","20/06/2013 12:00:00 AM","11000.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","21/06/2013 12:00:00 AM","11000.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, Tasmanian Division","23/10/2012 12:00:00 AM","8250.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","National Party of Australia","12/03/2013 12:00:00 AM","7700.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","20/12/2012 12:00:00 AM","3500.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","07/05/2013 12:00:00 AM","2000.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","02/10/2012 12:00:00 AM","2000.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","03/11/2012 12:00:00 AM","1500.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","22/08/2012 12:00:00 AM","1500.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","27/02/2013 12:00:00 AM","1000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","04/01/2013 12:00:00 AM","27500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","03/10/2012 12:00:00 AM","8497.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","04/10/2012 12:00:00 AM","8497.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-FED","18/03/2013 12:00:00 AM","5500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-NT","25/07/2012 12:00:00 AM","5000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-FED","05/11/2012 12:00:00 AM","5000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","03/06/2013 12:00:00 AM","4990.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","10/05/2013 12:00:00 AM","4950.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","02/05/2013 12:00:00 AM","4635.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","21/06/2013 12:00:00 AM","4500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","01/05/2013 12:00:00 AM","4200.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","04/07/2012 12:00:00 AM","3464.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-QLD","30/01/2013 12:00:00 AM","3300.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","10/05/2013 12:00:00 AM","3300.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-FED","21/06/2013 12:00:00 AM","3000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","22/11/2012 12:00:00 AM","3000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","22/03/2013 12:00:00 AM","2820.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","08/11/2012 12:00:00 AM","2750.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","25/07/2012 12:00:00 AM","2690.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-TAS","28/02/2013 12:00:00 AM","2500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-FED","21/06/2013 12:00:00 AM","2500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","20/07/2012 12:00:00 AM","2500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","21/06/2013 12:00:00 AM","2200.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","13/09/2012 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-FED","26/09/2012 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","15/07/2012 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","05/06/2013 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","02/11/2012 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","13/07/2012 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","02/08/2012 12:00:00 AM","1903.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","30/05/2013 12:00:00 AM","1900.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","23/10/2012 12:00:00 AM","1800.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-FED","02/05/2013 12:00:00 AM","1750.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","14/11/2012 12:00:00 AM","1500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","08/02/2013 12:00:00 AM","1500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","12/02/2013 12:00:00 AM","1500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","28/08/2012 12:00:00 AM","1500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","12/10/2012 12:00:00 AM","1320.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","26/09/2012 12:00:00 AM","1293.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","13/08/2012 12:00:00 AM","1250.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","16/05/2013 12:00:00 AM","1100.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","01/03/2013 12:00:00 AM","1000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","27/02/2013 12:00:00 AM","1000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","01/03/2013 12:00:00 AM","1000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-WA","13/07/2012 12:00:00 AM","1000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-WA","21/11/2012 12:00:00 AM","1000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","28/11/2012 12:00:00 AM","1000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA - Sturt FEC","09/08/2012 12:00:00 AM","1000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-FED","13/05/2013 12:00:00 AM","1000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","20/05/2013 12:00:00 AM","1000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-FED","04/06/2013 12:00:00 AM","880.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","24/08/2012 12:00:00 AM","660.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","08/04/2013 12:00:00 AM","550.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","23/11/2012 12:00:00 AM","550.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","28/11/2012 12:00:00 AM","550.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-WA","27/02/2013 12:00:00 AM","550.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-NSW","24/04/2013 12:00:00 AM","500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-FED","06/02/2013 12:00:00 AM","500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","30/10/2012 12:00:00 AM","500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","15/01/2013 12:00:00 AM","450.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","21/01/2013 12:00:00 AM","450.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","21/03/2013 12:00:00 AM","440.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","28/08/2012 12:00:00 AM","370.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","16/05/2013 12:00:00 AM","300.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-FED","22/05/2013 12:00:00 AM","275.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-FED","22/05/2013 12:00:00 AM","275.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","14/04/2013 12:00:00 AM","250.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-FED","27/07/2012 12:00:00 AM","200.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","06/04/2013 12:00:00 AM","200.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","07/04/2013 12:00:00 AM","200.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","01/03/2013 12:00:00 AM","150.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","05/11/2012 12:00:00 AM","120.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","05/09/2012 12:00:00 AM","100.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","15/01/2013 12:00:00 AM","100.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-FED","06/12/2012 12:00:00 AM","100.0000",
"Schaffer Corporation Limited","1305 Hay Street","WEST PERTH","WA","6005","LIB-WA","03/08/2012 12:00:00 AM","25000.0000",
"Schaffer Corporation Limited","1305 Hay Street","WEST PERTH","WA","6005","LIB-WA","24/12/2012 12:00:00 AM","10000.0000",
"Schaffer Corporation Limited","1305 Hay Street","WEST PERTH","WA","6005","LIB-WA","15/08/2012 12:00:00 AM","5000.0000",
"Schaffer Corporation Limited","1305 Hay Street","WEST PERTH","WA","6005","LIB-WA","25/02/2013 12:00:00 AM","2000.0000",
"Schaffer Corporation Limited","1305 Hay Street","WEST PERTH","WA","6005","LIB-WA","19/04/2013 12:00:00 AM","2000.0000",
"Schaffer Corporation Limited","1305 Hay Street","WEST PERTH","WA","6005","LIB-WA","09/05/2013 12:00:00 AM","2000.0000",
"Schaffer Corporation Limited","1305 Hay Street","WEST PERTH","WA","6005","LIB-WA","21/03/2013 12:00:00 AM","1000.0000",
"Schaffer Corporation Limited","1305 Hay Street","WEST PERTH","WA","6005","LIB-WA","19/10/2012 12:00:00 AM","500.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","30/06/2013 12:00:00 AM","23918.0000",
"Servcorp Administration Pty Ltd","Level 12 MLC Centre 19-29 Martin Place","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","19/07/2012 12:00:00 AM","11000.0000",
"Servcorp Administration Pty Ltd","Level 12 MLC Centre 19-29 Martin Place","SYDNEY","NSW","2000","Liberal Party of Australia","30/01/2013 12:00:00 AM","11000.0000",
"Servcorp Administration Pty Ltd","Level 12 MLC Centre 19-29 Martin Place","SYDNEY","NSW","2000","Liberal Party of Australia","31/01/2013 12:00:00 AM","5000.0000",
"Servcorp Administration Pty Ltd","Level 12 MLC Centre 19-29 Martin Place","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","02/11/2012 12:00:00 AM","1200.0000",
"Seth Pty Ltd Trading as Chin & Associates NT QLD","C/- Box 100","DARWIN","NT","0801","CLP-NT","03/08/2012 12:00:00 AM","20000.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","National Party of Australia","12/03/2013 12:00:00 AM","8800.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia","24/06/2013 12:00:00 AM","6600.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","National Party of Australia","03/09/2012 12:00:00 AM","5940.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia, NSW Division","08/03/2013 12:00:00 AM","5000.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Australian Labor Party (South Australian Branch)","14/03/2013 12:00:00 AM","5000.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia (S.A. Division)","21/05/2013 12:00:00 AM","2500.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia, NSW Division","04/03/2013 12:00:00 AM","2500.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia, NSW Division","08/08/2012 12:00:00 AM","2500.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Australian Labor Party (ALP)","01/03/2013 12:00:00 AM","2000.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Australian Labor Party (ALP)","29/03/2013 12:00:00 AM","2000.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Australian Labor Party (ALP)","26/06/2013 12:00:00 AM","1650.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia","28/06/2013 12:00:00 AM","1500.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Australian Labor Party (Victorian Branch)","25/02/2013 12:00:00 AM","1500.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia","13/08/2012 12:00:00 AM","1000.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia, NSW Division","11/04/2013 12:00:00 AM","500.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia (S.A. Division)","20/06/2013 12:00:00 AM","110.0000",
"Sitzler Pty Ltd","PO Box 39062","WINNELLIE","NT","0821","Country Liberals (Northern Territory)","21/08/2012 12:00:00 AM","10000.0000",
"Sitzler Pty Ltd","PO Box 39062","WINNELLIE","NT","0821","Country Liberals (Northern Territory)","06/08/2012 12:00:00 AM","5000.0000",
"Sitzler Pty Ltd","PO Box 39062","WINNELLIE","NT","0821","Country Liberals (Northern Territory)","05/02/2013 12:00:00 AM","2000.0000",
"Sixmilebridge Pty Limited","Level 2, 53 Cross St","DOUBLE BAY","NSW","2028","Liberal Party of Australia Lib-Fed","12/03/2013 12:00:00 AM","50000.0000",
"Sixmilebridge Pty Limited","Level 2, 53 Cross St","DOUBLE BAY","NSW","2028","LIberal Party of Australia Lib-Fed","07/05/2013 12:00:00 AM","10000.0000",
"Sixmilebridge Pty Limited","Level 2, 53 Cross St","DOUBLE BAY","NSW","2028","Mackellar Business Forum (Liberal Party)","27/09/2012 12:00:00 AM","7000.0000",
"Sixmilebridge Pty Limited","Level 2, 53 Cross St","DOUBLE BAY","NSW","2028","Liberal Party of Australia Lib-Fed","21/12/2012 12:00:00 AM","5000.0000",
"Sixmilebridge Pty Limited","Level 2, 53 Cross St","DOUBLE BAY","NSW","2028","New England FRC Nat-Fed","07/05/2013 12:00:00 AM","3000.0000",
"Southern Quarries Pty Ltd","29 Dequetteville Terrace","Kent Town","SA","5067","Liberal Party of Australia (S.A. Division)","12/06/2013 12:00:00 AM","10000.0000",
"Southern Quarries Pty Ltd","29 Dequetteville Terrace","Kent Town","SA","5067","Liberal Party of Australia (S.A. Division)","12/06/2013 12:00:00 AM","10000.0000",
"Southern Quarries Pty Ltd","29 Dequetteville Terrace","Kent Town","SA","5067","Australian Labor Party (South Australian Branch)","25/02/2013 12:00:00 AM","5500.0000",
"Southern Quarries Pty Ltd","29 Dequetteville Terrace","Kent Town","SA","5067","Australian Labor Party (South Australian Branch)","31/10/2012 12:00:00 AM","5500.0000",
"Southern Quarries Pty Ltd","29 Dequetteville Terrace","Kent Town","SA","5067","Australian Labor Party (South Australian Branch)","21/02/2013 12:00:00 AM","5000.0000",
"Southern Quarries Pty Ltd","29 Dequetteville Terrace","Kent Town","SA","5067","Liberal Party of Australia (S.A. Division)","06/11/2012 12:00:00 AM","3000.0000",
"Southern Quarries Pty Ltd","29 Dequetteville Terrace","Kent Town","SA","5067","Australian Labor Party (South Australian Branch)","13/03/2013 12:00:00 AM","2750.0000",
"Southern Quarries Pty Ltd","29 Dequetteville Terrace","Kent Town","SA","5067","Australian Labor Party (South Australian Branch)","23/04/2013 12:00:00 AM","2750.0000",
"Southern Quarries Pty Ltd","29 Dequetteville Terrace","Kent Town","SA","5067","Liberal Party of Australia","01/09/2012 12:00:00 AM","2500.0000",
"Southern Quarries Pty Ltd","29 Dequetteville Terrace","Kent Town","SA","5067","Australian Labor Party (South Australian Branch)","02/08/2012 12:00:00 AM","2000.0000",
"Southern Quarries Pty Ltd","29 Dequetteville Terrace","Kent Town","SA","5067","Liberal Party of Australia","24/07/2012 12:00:00 AM","2000.0000",
"Southern Quarries Pty Ltd","29 Dequetteville Terrace","Kent Town","SA","5067","Australian Labor Party (South Australian Branch)","24/07/2012 12:00:00 AM","1500.0000",
"Southern Quarries Pty Ltd","29 Dequetteville Terrace","Kent Town","SA","5067","Liberal Party of Australia","05/07/2012 12:00:00 AM","1000.0000",
"Sovori Pty Ltd","Level 57 MLC Centre 19 Martin Place","Sydney","NSW","2000","Liberal Party of Australia","23/05/2013 12:00:00 AM","50000.0000",
"Sovori Pty Ltd","Level 57 MLC Centre 19 Martin Place","Sydney","NSW","2000","Liberal Party of Australia, NSW Division","10/05/2013 12:00:00 AM","20000.0000",
"Sovori Pty Ltd","Level 57 MLC Centre 19 Martin Place","Sydney","NSW","2000","Liberal Party of Australia, NSW Division","21/06/2013 12:00:00 AM","6000.0000",
"Sporting Shooters Association of Australia (Queensland)","GPO Box 2050","BRISBANE","QLD","4001","Katter's Australian Party","22/01/2013 12:00:00 AM","70000.0000",
"Sporting Shooters Association of Australia (Queensland)","GPO Box 2050","BRISBANE","QLD","4001","Katter's Australian Party","13/12/2012 12:00:00 AM","30000.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Australian Labor Party (State of Queensland)","01/05/2013 12:00:00 AM","30000.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Liberal National Party of Queensland","02/02/2013 12:00:00 AM","16500.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Australian Labor Party (State of Queensland)","01/05/2013 12:00:00 AM","10000.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Australian Labor Party (State of Queensland)","02/05/2013 12:00:00 AM","5000.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Australian Labor Party (State of Queensland)","18/02/2013 12:00:00 AM","5000.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Australian Labor Party (State of Queensland)","02/10/2012 12:00:00 AM","5000.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Australian Labor Party (State of Queensland)","19/12/2012 12:00:00 AM","3300.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Australian Labor Party (State of Queensland)","22/08/2012 12:00:00 AM","2400.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Australian Labor Party (State of Queensland)","03/06/2013 12:00:00 AM","2340.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Liberal National Party of Queensland","14/01/2013 12:00:00 AM","1900.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Liberal National Party of Queensland","27/07/2012 12:00:00 AM","1100.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Liberal National Party of Queensland","02/02/2013 12:00:00 AM","750.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Liberal National Party of Queensland","02/11/2012 12:00:00 AM","550.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Liberal National Party of Queensland","08/08/2012 12:00:00 AM","250.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Australian Labor Party (State of Queensland)","31/10/2012 12:00:00 AM","210.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Liberal National Party of Queensland","02/04/2013 12:00:00 AM","150.0000",
"Steve Nolan Constructions P/L","PO Box 435","SOUTH HURSTVILLE","NSW","2221","Liberal Party of Australia","16/10/2012 12:00:00 AM","50000.0000",
"Steve Nolan Constructions P/L","PO Box 435","SOUTH HURSTVILLE","NSW","2221","Liberal Party of Australia, NSW Division","11/12/2012 12:00:00 AM","50000.0000",
"Steve Nolan Constructions P/L","PO Box 435","SOUTH HURSTVILLE","NSW","2221","Liberal Party of Australia, NSW Division","27/02/2013 12:00:00 AM","50000.0000",
"Steve Nolan Constructions P/L","PO Box 435","SOUTH HURSTVILLE","NSW","2221","Liberal Party of Australia, NSW Division","21/06/2013 12:00:00 AM","50000.0000",
