Donors Returns - 2013-14,
 data exported: 01/Feb/2017 12:02,
DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Australian Automobile Association","PO Box 1555","Canberra","ACT","2601","Liberal Party of Australia","08/04/2014 12:00:00 AM","10000.0000",
"Australian Automobile Association","PO Box 1555","Canberra","ACT","2601","Liberal Party of Australia (Victorian Division)","24/07/2013 12:00:00 AM","2272.0000",
"Australian Automobile Association","PO Box 1555","Canberra","ACT","2601","Liberal Party of Australia, NSW Division","28/08/2013 12:00:00 AM","1000.0000",
"Australian Automobile Association","PO Box 1555","Canberra","ACT","2601","Liberal Party of Australia (S.A. Division)","28/11/2013 12:00:00 AM","1000.0000",
"Australian Gypsum Industries","290 Bushmead Road","HAZELMERE","WA","6055","Liberal Party (W.A. Division) Inc.","01/09/2013 12:00:00 AM","100000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","Liberal Party of Australia (Victorian Division)","25/07/2013 12:00:00 AM","100000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","National Party of Australia - Victoria","12/07/2013 12:00:00 AM","50000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","National Party of Australia - Victoria","12/05/2014 12:00:00 AM","5000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","Liberal Party of Australia, NSW Division","18/07/2013 12:00:00 AM","5000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","National Party of Australia - Victoria","17/01/2014 12:00:00 AM","4000.0000",
"AUSTRALIAN HOTELS & HOSPITALITY ASSOCIATION INC.","LEVEL 1, 1 LITTLE COLLINS STREET","MELBOURNE","VIC","3000","Liberal Party of Australia (Victorian Division)","23/05/2014 12:00:00 AM","3000.0000",
"Australian Hotels Association - Federal Office","Level 15 131 Macquarie Street","SYDNEY","NSW","2000","Liberal Party of Australia (Victorian Division)","26/06/2014 12:00:00 AM","5000.0000",
"Australian Hotels Association - TAS","25/93 Salamanca Place","HOBART","TAS","7000","Liberal Party of Australia - Tasmanian Division","20/01/2014 12:00:00 AM","20000.0000",
"Australian Hotels Association - TAS","25/93 Salamanca Place","HOBART","TAS","7000","Liberal Party of Australia - Tasmanian Division","01/10/2013 12:00:00 AM","10000.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","08/08/2013 12:00:00 AM","50000.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","01/08/2013 12:00:00 AM","10000.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","17/07/2013 12:00:00 AM","10000.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Australian Labor Party (ALP)","30/08/2013 12:00:00 AM","7753.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Liberal Party of Australia","19/08/2013 12:00:00 AM","5500.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Australian Labor Party (Tasmanian Branch)","30/08/2013 12:00:00 AM","5000.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Liberal Party of Australia","13/08/2013 12:00:00 AM","5000.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Liberal Party of Australia","15/08/2013 12:00:00 AM","5000.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Liberal Party of Australia","15/08/2013 12:00:00 AM","5000.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","01/07/2013 12:00:00 AM","5000.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmanian Division","01/07/2013 12:00:00 AM","2837.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Australian Labor Party (ALP)","24/01/2014 12:00:00 AM","2545.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","01/08/2013 12:00:00 AM","2525.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","21/08/2013 12:00:00 AM","2500.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Australian Labor Party (ALP)","09/08/2013 12:00:00 AM","2500.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","17/07/2013 12:00:00 AM","2500.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Australian Labor Party (ALP)","30/08/2013 12:00:00 AM","2500.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmanian Division","11/09/2013 12:00:00 AM","2256.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","15/08/2013 12:00:00 AM","2000.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Liberal Party of Australia","30/08/2013 12:00:00 AM","1650.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","01/07/2013 12:00:00 AM","1500.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","01/07/2013 12:00:00 AM","1500.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","09/08/2013 12:00:00 AM","1351.0000",
"Australian Hotels Association (N.S.W.)","LEVEL15 131 MACQUARIE STREET","SYDNEY","NSW","2000","Australian Labor Party (N.S.W. Branch)","01/07/2013 12:00:00 AM","1000.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","13/02/2014 12:00:00 AM","22000.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia SA Division LIB-SA","23/08/2013 12:00:00 AM","15000.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","20/06/2014 12:00:00 AM","12000.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","13/02/2014 12:00:00 AM","10000.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","13/01/2014 12:00:00 AM","8000.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","13/02/2014 12:00:00 AM","5500.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","18/09/2013 12:00:00 AM","5000.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","18/09/2013 12:00:00 AM","5000.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","13/02/2014 12:00:00 AM","4500.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","09/04/2014 12:00:00 AM","3600.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","14/03/2014 12:00:00 AM","2750.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","20/02/2014 12:00:00 AM","2500.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","21/11/2013 12:00:00 AM","2475.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","24/06/2014 12:00:00 AM","2400.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","17/03/2014 12:00:00 AM","2309.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","13/10/2013 12:00:00 AM","2240.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","17/01/2014 12:00:00 AM","2200.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","03/03/2014 12:00:00 AM","2200.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","07/11/2013 12:00:00 AM","2000.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","02/06/2014 12:00:00 AM","1920.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","31/03/2014 12:00:00 AM","1760.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","19/07/2013 12:00:00 AM","1650.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","13/02/2014 12:00:00 AM","1500.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","13/02/2014 12:00:00 AM","1500.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","29/08/2013 12:00:00 AM","1250.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia SA Division LIB-SA","19/07/2013 12:00:00 AM","1200.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","06/02/2014 12:00:00 AM","1112.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","11/02/2014 12:00:00 AM","1100.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","17/01/2014 12:00:00 AM","1100.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","03/10/2013 12:00:00 AM","1000.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","03/03/2014 12:00:00 AM","1000.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","14/04/2014 12:00:00 AM","800.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","24/04/2014 12:00:00 AM","800.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","08/01/2014 12:00:00 AM","800.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","29/08/2013 12:00:00 AM","800.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","25/11/2013 12:00:00 AM","750.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","11/02/2014 12:00:00 AM","550.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","26/02/2014 12:00:00 AM","500.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","14/11/2013 12:00:00 AM","500.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","11/10/2013 12:00:00 AM","500.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","21/11/2013 12:00:00 AM","500.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","03/10/2013 12:00:00 AM","500.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia SA Division LIB-SA","14/07/2013 12:00:00 AM","500.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia SA Division LIB-SA","14/07/2013 12:00:00 AM","500.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","08/05/2014 12:00:00 AM","360.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","22/07/2013 12:00:00 AM","280.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","20/02/2014 12:00:00 AM","225.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","07/11/2013 12:00:00 AM","210.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","31/01/2014 12:00:00 AM","210.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia SA Division LIB-SA","16/08/2013 12:00:00 AM","150.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","25/11/2013 12:00:00 AM","125.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","17/01/2014 12:00:00 AM","100.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","29/08/2013 12:00:00 AM","70.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Liberal Party of Australia (SA) LIB-SA","11/09/2013 12:00:00 AM","70.0000",
"Australian Hotels Association (SA Branch)","Level 4, 60 Hindmarsh Square","ADELAIDE","SA","5000","Australian Labor Party (SA Branch) ALP-SA","13/11/2013 12:00:00 AM","45.0000",
"Australian Leisure & Hospitality Group Ltd","2/10 Yarra St","SOUTH YARRA","VIC","3141","LIB-QLD","27/05/2014 12:00:00 AM","4000.0000",
"Australian Leisure & Hospitality Group Ltd","2/10 Yarra St","SOUTH YARRA","VIC","3141","LIB","07/09/2013 12:00:00 AM","3749.0000",
"Australian Leisure & Hospitality Group Ltd","2/10 Yarra St","SOUTH YARRA","VIC","3141","LIB","01/07/2013 12:00:00 AM","3192.0000",
"Australian Leisure & Hospitality Group Ltd","2/10 Yarra St","SOUTH YARRA","VIC","3141","LIB-SA","12/02/2014 12:00:00 AM","3000.0000",
"Australian Leisure & Hospitality Group Ltd","2/10 Yarra St","SOUTH YARRA","VIC","3141","LIB","07/09/2013 12:00:00 AM","2840.0000",
"Australian Leisure & Hospitality Group Ltd","2/10 Yarra St","SOUTH YARRA","VIC","3141","LIB-VIC","27/09/2013 12:00:00 AM","2705.0000",
"Australian Leisure & Hospitality Group Ltd","2/10 Yarra St","SOUTH YARRA","VIC","3141","LIB","08/08/2013 12:00:00 AM","2350.0000",
"Australian Leisure & Hospitality Group Ltd","2/10 Yarra St","SOUTH YARRA","VIC","3141","LIB-QLD","23/02/2014 12:00:00 AM","2200.0000",
"Australian Leisure & Hospitality Group Ltd","2/10 Yarra St","SOUTH YARRA","VIC","3141","LIB","07/09/2013 12:00:00 AM","2056.0000",
"Australian Leisure & Hospitality Group Ltd","2/10 Yarra St","SOUTH YARRA","VIC","3141","LIB","14/08/2013 12:00:00 AM","1500.0000",
"Australian Leisure & Hospitality Group Ltd","2/10 Yarra St","SOUTH YARRA","VIC","3141","LIB-TAS","23/01/2014 12:00:00 AM","1100.0000",
"Australian Leisure & Hospitality Group Ltd","2/10 Yarra St","SOUTH YARRA","VIC","3141","LIB-SA","01/03/2014 12:00:00 AM","1000.0000",
"Australian Leisure & Hospitality Group Ltd","2/10 Yarra St","SOUTH YARRA","VIC","3141","LIB","30/08/2013 12:00:00 AM","560.0000",
"Australian Pacific Holdings Pty Ltd","PO Box 850","MOORABBIN","VIC","3189","Liberal Party of Australia (Victorian Division)","24/07/2013 12:00:00 AM","12500.0000",
"Australian Pharmaceutical Industries Ltd","250 Camberwell Road","CAMBERWELL","VIC","3124","The Free Enterprise Foundation / LIB","03/09/2013 12:00:00 AM","100000.0000",
"Australian Private Equity & Venture Capital Association Limited","Level 10 Kyle House 27-31 Macquarie Place","SYDNEY NSW","NSW","2000","Liberal Party (W.A. Division) Inc.","13/08/2013 12:00:00 AM","10000.0000",
"Australian Private Equity & Venture Capital Association Limited","Level 10 Kyle House 27-31 Macquarie Place","SYDNEY NSW","NSW","2000","Liberal Party of Australia, NSW Division","12/06/2014 12:00:00 AM","5500.0000",
