Donors Returns - 2014-15,
 data exported: 01/Feb/2017 12:02,
DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Registered Clubs Association of NSW (t/as ClubsNSW)","Level 8, 51 Druitt Street","SYDNEY","NSW","2000","National Party of Australia NSW","24/03/2015 12:00:00 AM","500.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","Level 8, 51 Druitt Street","SYDNEY","NSW","2000","ALP NSW Federal Campaign Account","10/06/2015 12:00:00 AM","275.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","Level 8, 51 Druitt Street","SYDNEY","NSW","2000","ALP NSW Federal Campaign Account","04/12/2014 12:00:00 AM","100.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","29/05/2015 12:00:00 AM","2538.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","16/12/2014 12:00:00 AM","2380.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","28/11/2014 12:00:00 AM","2228.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal National Party of Queensland","16/03/2015 12:00:00 AM","1847.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","20/03/2015 12:00:00 AM","1579.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia (Victorian Division)","04/03/2015 12:00:00 AM","1250.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","24/10/2014 12:00:00 AM","1000.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal National Party of Queensland","19/02/2015 12:00:00 AM","1000.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia (S.A. Division)","22/09/2014 12:00:00 AM","250.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia (S.A. Division)","07/05/2015 12:00:00 AM","250.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia (S.A. Division)","24/11/2014 12:00:00 AM","150.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia (S.A. Division)","10/03/2015 12:00:00 AM","75.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","27/05/2015 12:00:00 AM","50.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia (WA) Inc","30/04/2015 12:00:00 AM","25665.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia (WA) Inc","22/07/2014 12:00:00 AM","10998.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia (WA) Inc","07/10/2014 12:00:00 AM","10998.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (Western Australian Branch)","28/04/2015 12:00:00 AM","6600.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal Party (W.A. Division) Inc.","04/05/2015 12:00:00 AM","6600.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (N.S.W. Branch)","03/02/2015 12:00:00 AM","5000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia - N.S.W.","03/02/2015 12:00:00 AM","4750.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (ACT Branch)","09/02/2015 12:00:00 AM","4000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal National Party of Queensland","06/05/2015 12:00:00 AM","3300.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (N.S.W. Branch)","12/06/2015 12:00:00 AM","2000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (N.S.W. Branch)","02/04/2015 12:00:00 AM","2000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal National Party of Queensland","25/02/2015 12:00:00 AM","2000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (N.S.W. Branch)","03/02/2015 12:00:00 AM","2000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia - N.S.W.","03/02/2015 12:00:00 AM","1750.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal National Party of Queensland","09/07/2014 12:00:00 AM","1500.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal Party of Australia","01/05/2015 12:00:00 AM","1500.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (Western Australian Branch)","28/04/2015 12:00:00 AM","1100.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (N.S.W. Branch)","03/02/2015 12:00:00 AM","1000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal Party of Australia, NSW Division","31/03/2015 12:00:00 AM","995.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia","06/05/2015 12:00:00 AM","880.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal Party of Australia, NSW Division","31/03/2015 12:00:00 AM","350.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia - N.S.W.","03/02/2015 12:00:00 AM","250.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia - N.S.W.","04/07/2014 12:00:00 AM","250.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia - N.S.W.","03/02/2015 12:00:00 AM","200.0000",
"Reverend Daniel Connor","","","","","Liberal Party of Australia, NSW Division","04/07/2014 12:00:00 AM","1000.0000",
"Reverend Daniel Connor","","","","","Liberal Party of Australia, NSW Division","17/06/2015 12:00:00 AM","95.0000",
"Reverend Daniel Connor","","","","","Liberal Party of Australia, NSW Division","22/07/2014 12:00:00 AM","25.0000",
"Rico Investments Pty Ltd","PO Box 1427","KINGSCLIFF","NSW","2487","National Party of Australia - N.S.W.","30/06/2015 12:00:00 AM","155348.0000",
"Robin Crawford","","","","","LIB-NSW","04/03/2015 12:00:00 AM","1000.0000",
"Roche Products Pty Ltd","4-10 Inman Rd","Dee Why","NSW","2099","Australian Labor Party (ALP)","12/12/2014 12:00:00 AM","19800.0000",
"Roche Products Pty Ltd","4-10 Inman Rd","Dee Why","NSW","2099","Liberal Party of Australia - Tasmanian Division","21/11/2014 12:00:00 AM","12000.0000",
"Roche Products Pty Ltd","4-10 Inman Rd","Dee Why","NSW","2099","Liberal Party of Australia, NSW Division","22/12/2014 12:00:00 AM","5000.0000",
"Roche Products Pty Ltd","4-10 Inman Rd","Dee Why","NSW","2099","Australian Labor Party (ALP)","19/02/2015 12:00:00 AM","550.0000",
"Roche Products Pty Ltd","4-10 Inman Rd","Dee Why","NSW","2099","Australian Labor Party (ALP)","17/04/2015 12:00:00 AM","550.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","National Party of Australia","31/07/2014 12:00:00 AM","8800.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia","18/07/2014 12:00:00 AM","2700.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","25/02/2015 12:00:00 AM","600.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal National Party of Queensland","24/10/2014 12:00:00 AM","150.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","18/07/2014 12:00:00 AM","150.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","05/12/2014 12:00:00 AM","27500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-FED","05/09/2014 12:00:00 AM","27500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-FED","29/08/2014 12:00:00 AM","22000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-QLD","28/11/2014 12:00:00 AM","8000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","08/08/2014 12:00:00 AM","6556.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","12/03/2015 12:00:00 AM","6320.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","06/05/2015 12:00:00 AM","5500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-QLD","02/07/2014 12:00:00 AM","5000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","01/07/2014 12:00:00 AM","3300.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","22/08/2014 12:00:00 AM","3105.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","19/12/2014 12:00:00 AM","3000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","15/07/2014 12:00:00 AM","3000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","19/10/2014 12:00:00 AM","3000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","01/09/2014 12:00:00 AM","2500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-NSW","04/05/2015 12:00:00 AM","2250.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-VIC","26/11/2014 12:00:00 AM","2200.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-VIC","03/12/2014 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","28/07/2014 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","30/10/2014 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","14/01/2015 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-QLD","26/11/2014 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","29/07/2014 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","29/08/2014 12:00:00 AM","1600.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","24/10/2014 12:00:00 AM","1552.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","29/06/2015 12:00:00 AM","1552.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-VIC","27/02/2015 12:00:00 AM","1500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","16/06/2015 12:00:00 AM","1500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","01/07/2014 12:00:00 AM","1500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-QLD","16/10/2014 12:00:00 AM","1500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","28/11/2014 12:00:00 AM","1384.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","04/08/2014 12:00:00 AM","1350.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","01/07/2014 12:00:00 AM","1350.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-FED","01/05/2015 12:00:00 AM","1320.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","01/07/2014 12:00:00 AM","1200.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-QLD","23/04/2015 12:00:00 AM","1100.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-VIC","16/03/2015 12:00:00 AM","1100.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","15/07/2014 12:00:00 AM","1016.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-NSW","27/10/2014 12:00:00 AM","1000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","05/11/2014 12:00:00 AM","750.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","14/08/2014 12:00:00 AM","660.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","06/03/2015 12:00:00 AM","566.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","11/03/2015 12:00:00 AM","566.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","19/02/2015 12:00:00 AM","500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","30/10/2014 12:00:00 AM","450.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","31/03/2015 12:00:00 AM","250.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","21/07/2014 12:00:00 AM","200.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","15/07/2014 12:00:00 AM","160.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-QLD","28/05/2015 12:00:00 AM","125.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","03/06/2015 12:00:00 AM","110.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","07/11/2014 12:00:00 AM","100.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-VIC","06/10/2014 12:00:00 AM","50.0000",
"Schaffer Corporation Limited","1305 Hay Street","WEST PERTH","WA","6872","LIB - WA","11/08/2014 12:00:00 AM","25000.0000",
"Schaffer Corporation Limited","1305 Hay Street","WEST PERTH","WA","6872","LIB - WA","24/02/2015 12:00:00 AM","5000.0000",
"Schaffer Corporation Limited","1305 Hay Street","WEST PERTH","WA","6872","LIB - WA","14/10/2014 12:00:00 AM","2000.0000",
"Schaffer Corporation Limited","1305 Hay Street","WEST PERTH","WA","6872","LIB - WA","20/08/2014 12:00:00 AM","2000.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","31/07/2014 12:00:00 AM","2032.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","29/08/2014 12:00:00 AM","2032.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","30/09/2014 12:00:00 AM","2032.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","30/10/2014 12:00:00 AM","2032.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","27/11/2014 12:00:00 AM","2032.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","31/12/2014 12:00:00 AM","2032.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","30/01/2015 12:00:00 AM","2032.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","26/02/2015 12:00:00 AM","2032.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","31/03/2015 12:00:00 AM","2032.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","30/04/2015 12:00:00 AM","2032.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","28/05/2015 12:00:00 AM","2032.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","29/06/2015 12:00:00 AM","2032.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","20/06/2015 12:00:00 AM","120.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","22/07/2014 12:00:00 AM","120.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","17/02/2015 12:00:00 AM","100.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","16/01/2015 12:00:00 AM","100.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","29/09/2014 12:00:00 AM","40.0000",
"Senator Lee Rhiannon","","","","","The Greens NSW","30/10/2014 12:00:00 AM","40.0000",
"Servcorp Administration Pty Ltd","Level 63 MLC Centre 19-29 Martin Place","SYDNEY","NSW","2000","Liberal Party of Australia","19/12/2014 12:00:00 AM","20000.0000",
"Servcorp Administration Pty Ltd","Level 63 MLC Centre 19-29 Martin Place","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmanian Division","28/04/2015 12:00:00 AM","20000.0000",
"Servcorp Administration Pty Ltd","Level 63 MLC Centre 19-29 Martin Place","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmanian Division","09/03/2015 12:00:00 AM","6600.0000",
"Servcorp Administration Pty Ltd","Level 63 MLC Centre 19-29 Martin Place","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmanian Division","12/11/2014 12:00:00 AM","6600.0000",
"Servcorp Administration Pty Ltd","Level 63 MLC Centre 19-29 Martin Place","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmanian Division","23/10/2014 12:00:00 AM","5500.0000",
"Servcorp Administration Pty Ltd","Level 63 MLC Centre 19-29 Martin Place","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmanian Division","27/02/2015 12:00:00 AM","5500.0000",
"Servcorp Administration Pty Ltd","Level 63 MLC Centre 19-29 Martin Place","SYDNEY","NSW","2000","Liberal Party of Australia - Tasmanian Division","10/07/2014 12:00:00 AM","5500.0000",
"Servcorp Administration Pty Ltd","Level 63 MLC Centre 19-29 Martin Place","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","11/05/2015 12:00:00 AM","2500.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia","17/04/2015 12:00:00 AM","11000.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia","10/03/2015 12:00:00 AM","1000.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia","26/03/2015 12:00:00 AM","750.0000",
"Seven West Media Limited","38-42 Pirrama Road","PYRMONT","NSW","2009","Liberal Party of Australia","11/02/2015 12:00:00 AM","200.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","Progressive Business","22/07/2014 12:00:00 AM","6600.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","LIB-VIC","26/06/2015 12:00:00 AM","3500.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","Progressive Business","29/06/2015 12:00:00 AM","2475.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","Progressive Business","14/10/2014 12:00:00 AM","1650.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","LIB","30/01/2015 12:00:00 AM","1500.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","LIB-NSW","14/12/2014 12:00:00 AM","1500.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","ALP-NSW","17/03/2015 12:00:00 AM","1500.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","LIB-NSW","11/03/2015 12:00:00 AM","1000.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","LIB-NSW","09/03/2015 12:00:00 AM","750.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","LIB","11/05/2015 12:00:00 AM","695.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","LIB-NSW","28/10/2014 12:00:00 AM","500.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","LIB","13/04/2015 12:00:00 AM","350.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","LIB","16/07/2014 12:00:00 AM","150.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","LIB-NSW","30/09/2014 12:00:00 AM","150.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","LIB","16/07/2014 12:00:00 AM","150.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","LIB","23/10/2014 12:00:00 AM","70.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","LIB","23/10/2014 12:00:00 AM","70.0000",
"SingTel Optus Pty Ltd","1 Lyonpark Road","MACQUARIE PARK","NSW","2113","LIB","30/10/2014 12:00:00 AM","70.0000",
"Sixmilebridge Pty Limited","Level 2, 53 Cross St","DOUBLE BAY","NSW","2028","Liberal Party of Australia LIB","15/12/2014 12:00:00 AM","20000.0000",
"Sixmilebridge Pty Limited","Level 2, 53 Cross St","DOUBLE BAY","NSW","2028","Liberal Party of Australia LIB","08/08/2014 12:00:00 AM","10000.0000",
"Sixmilebridge Pty Limited","Level 2, 53 Cross St","DOUBLE BAY","NSW","2028","Liberal Party of Australia LIB-NSW","17/03/2015 12:00:00 AM","2850.0000",
"Sixmilebridge Pty Limited","Level 2, 53 Cross St","DOUBLE BAY","NSW","2028","Liberal Party of Australia LIB","27/07/2014 12:00:00 AM","2000.0000",
"Sixmilebridge Pty Limited","Level 2, 53 Cross St","DOUBLE BAY","NSW","2028","Liberal Party of Australia LIB-NSW","08/11/2014 12:00:00 AM","1000.0000",
"Sixmilebridge Pty Limited","Level 2, 53 Cross St","DOUBLE BAY","NSW","2028","Liberal Party of Australia LIB-NSW","21/11/2014 12:00:00 AM","1000.0000",
"Slater & Gordon Ltd","485 La Trobe Street","MELBOURNE","VIC","3000","Australian Labour Party","30/06/2015 12:00:00 AM","25000.0000",
"Slater & Gordon Ltd","485 La Trobe Street","MELBOURNE","VIC","3000","Australian Labour Party","12/06/2015 12:00:00 AM","10000.0000",
"Slater & Gordon Ltd","485 La Trobe Street","MELBOURNE","VIC","3000","Australian Labour Party","12/06/2015 12:00:00 AM","330.0000",
"Slater & Gordon Ltd","485 La Trobe Street","MELBOURNE","VIC","3000","Australian Labour Party","26/02/2015 12:00:00 AM","154.0000",
"Slater & Gordon Ltd","485 La Trobe Street","MELBOURNE","VIC","3000","Australian Labour Party","27/11/2014 12:00:00 AM","110.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Australian Labor Party (ALP)","13/02/2015 12:00:00 AM","17115.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Australian Labor Party (State of Queensland)","13/02/2015 12:00:00 AM","11000.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Liberal National Party of Queensland","19/01/2015 12:00:00 AM","10000.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Liberal National Party of Queensland","12/02/2015 12:00:00 AM","5000.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Liberal National Party of Queensland","02/04/2015 12:00:00 AM","5000.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Australian Labor Party (ALP)","02/11/2014 12:00:00 AM","2750.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Liberal National Party of Queensland","16/01/2015 12:00:00 AM","2500.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Australian Labor Party (State of Queensland)","13/05/2015 12:00:00 AM","2200.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Liberal National Party of Queensland","02/08/2014 12:00:00 AM","2000.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Australian Labor Party (State of Queensland)","19/05/2015 12:00:00 AM","1977.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Liberal National Party of Queensland","02/07/2014 12:00:00 AM","1950.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Liberal National Party of Queensland","21/01/2015 12:00:00 AM","1650.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Australian Labor Party (ALP)","22/01/2015 12:00:00 AM","1500.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Australian Labor Party (State of Queensland)","13/01/2015 12:00:00 AM","1500.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Australian Labor Party (State of Queensland)","13/01/2015 12:00:00 AM","1250.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Liberal National Party of Queensland","15/01/2015 12:00:00 AM","1100.0000",
"Springfield Land Corporation ATF Springfield Development Trust","Level 10 Springfield Tower 145 Sinnamanthy Boulevard","SPRINGFIELD LAKES","QLD","4300","Liberal National Party of Queensland","02/10/2014 12:00:00 AM","1100.0000",
